Transaction_ID,Customer_Name,Email,Age,Join_Date,Product_Category,Price,Quantity,Discount_Percent,Total_Amount,Shipping_State,Customer_Review_Score,Is_Premium_Member
TXN-30079,,jane@yahoo.com,61,2021-09-17,Clothing,472.0,5.0,0.29,,New York,3.0,Yes
TXN-32832,,charlie@gmail,69,2022-01-19,elctronics ,276.98,9.0,0.02,,,5.0,Y
TXN-19343,Alice_Jones,alice_at_hotmail.com,34,2022-06-25,elctronics ,173.55,2.0,0.11,,NY,1.0,Y
TXN-29573, john doe ,john@gmail.com,46,,elctronics ,11.69,10.0,0.27,,TX,5.0,Yes
TXN-42725,dave  ,jane@yahoo.com,39,2020-06-23,elctronics ,444.79,2.0,0.3,,,2.0,Y
TXN-81045,,charlie@gmail,35,Pending,Home_Garden,153.71,5.0,0.0,,teXas,4.0,False
TXN-45291,JANE SMITH,bob@.com,74,04-07-2021,,110.18,1.0,0.14,,california,3.0,True
TXN-99331,JANE SMITH,alice_at_hotmail.com,45,03-06-2022,Electronics,383.85,2.0,0.27,,CA,1.0,0
TXN-40381,bob,john@gmail.com,42,02/20/2021,elctronics ,425.79,7.0,0.14,,N.Y.,4.0,0
TXN-92559,dave  ,bob@.com,69,Unknown,elctronics ,280.29,8.0,0.23,,Texas,2.0,False
TXN-50359,JANE SMITH,bob@.com,20,12/07/2021,Electronics,476.89,9.0,0.12,,California,1.0,True
TXN-21463, john doe ,bob@.com,74,2020-01-24,Home_Garden,96.22,5.0,0.22,,New York,2.0,False
TXN-54714, john doe ,john@gmail.com,29,2020-04-15,Clothing,38.36,1.0,0.29,,N.Y.,4.0,N
TXN-66665,,charlie@gmail,76,Unknown,Home_Garden,394.01,10.0,0.21,,California,5.0,Yes
TXN-96230,Charlie!,jane@yahoo.com,80,11/16/2021,Clothing,309.9,6.0,0.09,,,1.0,True
TXN-64726,Charlie!,bob@.com,45,08/30/2020,Home_Garden,275.13,6.0,0.29,,Texas,5.0,False
TXN-62859,dave  ,charlie@gmail,46,2020-04-07,CLOTHING,292.46,7.0,0.1,,New York,2.0,Y
TXN-79631,Alice_Jones,,80,04/25/2020,elctronics ,485.54,5.0,0.03,,N.Y.,2.0,Yes
TXN-84094, john doe ,,31,04/11/2021,Home_Garden,135.32,4.0,0.2,,CA,4.0,Y
TXN-29563,Alice_Jones,john@gmail.com,35,03-12-2021,Home_Garden,$434.39,6.0,0.26,2606.34,N.Y.,5.0,1
TXN-33086, john doe ,alice_at_hotmail.com,34,2021-09-26,Electronics,37.62,8.0,0.21,,NY,5.0,
TXN-47027,bob,alice_at_hotmail.com,47,09/15/2021,elctronics ,154.33,6.0,0.14,,N.Y.,1.0,False
TXN-26963,,alice_at_hotmail.com,79,Unknown,Home & Garden,135.28,4.0,0.24,,New York,5.0,0
TXN-33122, john doe ,jane@yahoo.com,21,01/30/2021,Home & Garden,71.99,8.0,0.26,,N.Y.,2.0,False
TXN-94977,,,43,07/28/2021,Home & Garden,444.92,10.0,500.0,,teXas,1.0,0
TXN-33982,Alice_Jones,bob@.com,67,01/27/2021,elctronics ,259.21,2.0,0.09,,teXas,3.0,True
TXN-81565,,bob@.com,21,05/16/2022,Home_Garden,181.69,8.0,0.29,,teXas,4.0,Yes
,,bob@.com,41,03-10-2021,,201.33,1.0,0.25,,NY,4.0,Yes
TXN-85643,Charlie!,bob@.com,50,2021-03-20,Home_Garden,475.28,6.0,0.28,,CA,10.0,True
TXN-18199,bob,bob@.com,59,26-12-2021,Electronics,410.9,10.0,0.04,,california,5.0,1
TXN-66686, john doe ,alice_at_hotmail.com,23,2020-08-13,CLOTHING,68.23,3.0,0.26,,teXas,5.0,Yes
TXN-32411,Alice_Jones,jane@yahoo.com,70,2022-07-05,Electronics,55.81,4.0,0.23,,CA,3.0,
TXN-70201,Alice_Jones,alice_at_hotmail.com,63,04/20/2020,elctronics ,288.79,7.0,0.29,,Texas,2.0,No
TXN-25701,bob,bob@.com,70,,Home & Garden,122.39,5.0,0.02,,New York,2.0,True
TXN-87629,dave  ,bob@.com,79,Pending,Home & Garden,382.54,8.0,0.2,,New York,4.0,Yes
TXN-39351,,jane@yahoo.com,77,2021-11-21,Home & Garden,324.07,9.0,0.21,,NY,5.0,1
TXN-25890,bob,bob@.com,60,02/22/2021,Electronics,102.96,8.0,0.06,,CA,5.0,True
TXN-33846,Alice_Jones,john@gmail.com,29,03/18/2021,CLOTHING,,6.0,0.18,,teXas,4.0,True
TXN-85766,bob,bob@.com,53,2020-11-03,elctronics ,215.54,3.0,0.27,,NY,1.0,No
TXN-39655,bob,charlie@gmail,21,09/04/2021,Home & Garden,51.59,10.0,0.16,,,1.0,No
TXN-19467,bob,alice_at_hotmail.com,18,2020-10-02,Home & Garden,37.23,8.0,0.01,,N.Y.,5.0,False
TXN-31536,,charlie@gmail,76,19-01-2022,Electronics,64.97,7.0,0.18,,NY,4.0,Y
TXN-52510,dave  ,bob@.com,N/A,26-01-2021,Clothing,362.05,6.0,0.29,,teXas,5.0,N
,dave  ,,44,11/20/2021,Home & Garden,191.91,2.0,0.09,,CA,2.0,True
TXN-79841,bob,,N/A,2022-03-19,,117.36,1.0,0.13,,TX,3.0,True
TXN-41884,Charlie!,,23,Unknown,CLOTHING,299.72,4.0,0.14,,california,3.0,N
TXN-81271, john doe ,john@gmail.com,60,Unknown,Clothing,48.6,1.0,0.05,,CA,5.0,True
TXN-77379,bob,,18,2022-02-13,Clothing,147.57,5.0,0.07,,New York,3.0,N
TXN-79947,JANE SMITH,,39,14-01-2021,,126.07,8.0,0.16,,New York,3.0,N
TXN-76021,bob,charlie@gmail,45,2020-09-07,Clothing,287.84,4.0,0.25,,california,4.0,False
TXN-42515,Charlie!,charlie@gmail,58,,Home & Garden,190.08,10.0,500.0,,california,4.0,True
TXN-69859,,charlie@gmail,38,2021-11-05,CLOTHING,43.02,10.0,0.25,,teXas,,
TXN-97079,bob,john@gmail.com,75,11-07-2021,CLOTHING,358.43,9.0,0.3,,N.Y.,3.0,No
TXN-57699,bob,alice_at_hotmail.com,79,Pending,Electronics,252.32,1.5,0.26,,N.Y.,1.0,0
TXN-89749,dave  ,jane@yahoo.com,61,01-04-2020,Home_Garden,89.68,3.0,0.03,,california,2.0,Yes
TXN-54597,dave  ,,-5,2021-02-17,CLOTHING,Free,5.0,0.24,,Texas,5.0,Y
TXN-28046,Alice_Jones,alice_at_hotmail.com,22,09/21/2022,CLOTHING,407.43,4.0,0.16,,NY,1.0,False
TXN-91122,JANE SMITH,jane@yahoo.com,18,Pending,Home_Garden,492.09,6.0,0.19,,NY,3.0,False
,bob,john@gmail.com,43,2022-02-18,Home_Garden,32.71,5.0,0.3,,NY,4.0,N
TXN-72911,bob,charlie@gmail,70,2020-11-19,Clothing,97.26,3.0,0.27,,Texas,3.0,False
TXN-17888,JANE SMITH,bob@.com,71,,Clothing,355.45,-2.0,0.12,,N.Y.,3.0,True
TXN-64637,bob,alice_at_hotmail.com,60,Pending,elctronics ,310.46,-2.0,0.15,,teXas,4.0,False
TXN-15683,bob,alice_at_hotmail.com,39,,,424.62,7.0,0.27,,NY,3.0,True
TXN-72160,,charlie@gmail,69,Pending,Electronics,Free,2.0,0.02,,teXas,2.0,
TXN-80421,bob,charlie@gmail,75,22-02-2021,elctronics ,462.04,3.0,0.27,,Texas,3.0,0
TXN-25880,dave  ,bob@.com,53,13-09-2020,,26.25,1.0,0.08,,New York,4.0,True
,dave  ,charlie@gmail,58,,,219.12,6.0,0.22,,,3.0,True
TXN-77048,JANE SMITH,alice_at_hotmail.com,61,2022-03-07,Home & Garden,363.35,2.0,0.18,,teXas,2.0,Y
TXN-77790,JANE SMITH,alice_at_hotmail.com,75,2022-07-15,Electronics,337.73,7.0,0.24,,TX,3.0,True
TXN-81782,Charlie!,jane@yahoo.com,28,25-01-2021,elctronics ,234.76,5.0,0.06,,NY,1.0,True
TXN-41410,bob,,46,05-06-2021,,496.19,3.0,0.25,,California,4.0,1
TXN-21371,bob,jane@yahoo.com,twenty,10/28/2020,elctronics ,149.64,7.0,0.15,,CA,5.0,
,Charlie!,alice_at_hotmail.com,35,01/04/2022,Home_Garden,344.8,7.0,0.23,,california,3.0,True
TXN-97863,bob,john@gmail.com,53,Pending,Home & Garden,,8.0,0.2,,TX,1.0,False
TXN-49067,,jane@yahoo.com,67,2020-12-19,Electronics,422.59,4.0,0.26,,CA,5.0,No
TXN-63254,Charlie!,jane@yahoo.com,46,15-07-2021,CLOTHING,360.17,2.0,0.14,,teXas,3.0,Y
TXN-64614, john doe ,jane@yahoo.com,25,Pending,Electronics,148.9,3.0,0.04,,california,1.0,
,,bob@.com,34,07/19/2021,,286.72,2.0,0.02,,New York,1.0,False
,dave  ,charlie@gmail,39,2021-03-02,Home & Garden,Free,4.0,0.24,,TX,1.0,
TXN-94437,dave  ,john@gmail.com,45,Unknown,Home & Garden,51.73,5.0,0.27,,california,3.0,Yes
TXN-56724,dave  ,bob@.com,35,20-05-2022,,142.08 USD,0.0,0.02,0.0,Texas,5.0,1
TXN-43670,JANE SMITH,jane@yahoo.com,52,03/08/2020,Home_Garden,381.71,10.0,0.06,,New York,4.0,Yes
TXN-82668, john doe ,john@gmail.com,,2021-02-22,,28.17,7.0,0.14,,california,1.0,Y
TXN-62638,,alice_at_hotmail.com,N/A,Unknown,CLOTHING,174.22,10.0,0.17,,teXas,1.0,No
TXN-19133,JANE SMITH,alice_at_hotmail.com,75,03/30/2020,CLOTHING,173.31,10.0,0.24,,Texas,2.0,Y
TXN-20223,JANE SMITH,,51,2021-06-24,Electronics,118.53,5.0,0.08,,Texas,2.0,0
TXN-60580,JANE SMITH,john@gmail.com,twenty,04/28/2021,Clothing,414.26,4.0,0.11,,N.Y.,3.0,Yes
TXN-72665,Alice_Jones,,58,05/08/2020,CLOTHING,484.15,9.0,0.02,,Texas,3.0,True
TXN-90706,bob,,32,,Home_Garden,37.46,1.0,0.0,,New York,5.0,True
,dave  ,alice_at_hotmail.com,23,09-10-2021,elctronics ,93.79,8.0,0.21,,Texas,-3.0,True
TXN-41260,dave  ,john@gmail.com,59,04/15/2022,Clothing,84.45,3.0,0.15,,CA,2.0,True
TXN-77215,bob,jane@yahoo.com,52,2022-08-05,Home & Garden,Free,4.0,0.14,,NY,5.0,Y
TXN-95898,JANE SMITH,charlie@gmail,79,2021-01-17,Home_Garden,108.69,5.0,0.2,,,5.0,True
TXN-27769,Alice_Jones,,41,Pending,Clothing,,1.0,0.18,,California,5.0,True
TXN-65020, john doe ,charlie@gmail,67,2021-12-14,Clothing,236.48,3.0,0.08,,,1.0,Yes
TXN-83601,,charlie@gmail,40,29-05-2021,Electronics,149.55,9.0,0.29,,Texas,3.0,
TXN-82309,bob,bob@.com,67,Unknown,CLOTHING,Free,9.0,0.16,,teXas,5.0,True
TXN-25109,JANE SMITH,,36,,Home & Garden,75.6,9.0,0.17,,Texas,3.0,No
TXN-58610,,bob@.com,59,2021-10-07,,431.65,1.0,0.12,,New York,5.0,False
TXN-62875,Alice_Jones,,,Unknown,,440.86,1.0,0.05,,teXas,4.0,False
TXN-72583,bob,bob@.com,72,Pending,Home_Garden,276.99,3.0,0.27,,california,2.0,False
TXN-72731,bob,jane@yahoo.com,75,07-04-2022,CLOTHING,198.15,3.0,500.0,,california,1.0,True
,,,67,09/26/2021,Electronics,$245.49,1.0,0.18,245.49,TX,1.0,Y
TXN-51819,dave  ,charlie@gmail,38,10/04/2020,elctronics ,Free,8.0,0.04,,California,4.0,0
,Charlie!,john@gmail.com,38,12/05/2020,,64.08,7.0,0.15,,California,2.0,True
TXN-17414,JANE SMITH,john@gmail.com,42,2021-12-11,Clothing,280.32,5.0,0.11,,California,2.0,1
TXN-43452,Alice_Jones,bob@.com,46,01/21/2020,elctronics ,378.57,10.0,0.24,,California,1.0,Y
TXN-38472, john doe ,charlie@gmail,71,2022-04-06,Home & Garden,101.07,8.0,0.29,,N.Y.,5.0,0
TXN-67183,Alice_Jones,alice_at_hotmail.com,64,,Home_Garden,$125.57,5.0,0.01,627.85,TX,5.0,False
TXN-60360,bob,bob@.com,68,2022-06-09,,47.65,1.0,0.27,,NY,3.0,0
TXN-99605,dave  ,,56,,,267.87,-2.0,0.18,,N.Y.,1.0,Y
TXN-65348, john doe ,,-5,2021-02-22,Home & Garden,Free,,0.28,,,5.0,Y
TXN-95303,Alice_Jones,,36,2021-01-22,Home & Garden,389.64,7.0,0.2,,CA,4.0,False
TXN-53177,Alice_Jones,,72,02/14/2022,Home & Garden,370.53 USD,7.0,0.13,2593.71,,2.0,Yes
TXN-82327,dave  ,jane@yahoo.com,48,09/12/2021,,379.85,10.0,0.05,,california,4.0,N
TXN-46967,bob,charlie@gmail,46,02/04/2021,Home_Garden,482.08,10.0,0.15,,CA,4.0,False
TXN-56126,dave  ,bob@.com,68,01/30/2020,Clothing,159.72,5.0,0.06,,california,2.0,False
TXN-11283,,alice_at_hotmail.com,32,2020-02-03,Clothing,301.78,6.0,0.15,,teXas,1.0,1
TXN-92634,dave  ,alice_at_hotmail.com,74,2021-03-02,CLOTHING,302.67,10.0,0.3,,New York,1.0,Yes
TXN-15493,JANE SMITH,jane@yahoo.com,64,01-09-2022,Electronics,162.47,6.0,0.06,,NY,3.0,True
TXN-40549,JANE SMITH,john@gmail.com,77,2020-11-28,Home & Garden,425.72,6.0,0.18,,CA,1.0,True
TXN-26160,Alice_Jones,john@gmail.com,52,24-12-2021,Electronics,134.44,7.0,0.04,,California,5.0,False
, john doe ,bob@.com,24,2021-07-21,Electronics,19.84,6.0,0.08,,CA,4.0,True
TXN-89194,Alice_Jones,jane@yahoo.com,33,,elctronics ,340.05,10.0,0.16,,teXas,1.0,True
TXN-52683, john doe ,,18,2021-05-05,,Free,2.0,0.11,,New York,1.0,N
TXN-65914,bob,jane@yahoo.com,46,2021-08-04,Clothing,,2.0,0.14,,California,3.0,0
TXN-86323,dave  ,bob@.com,70,2021-11-27,Home_Garden,313.95,1.0,0.29,,,5.0,0
TXN-53333,,alice_at_hotmail.com,-5,11/25/2021,Clothing,106.2,6.0,0.06,,New York,3.0,
TXN-15906,,bob@.com,75,15-01-2020,CLOTHING,348.34,1.0,0.15,,TX,3.0,True
TXN-82618,JANE SMITH,alice_at_hotmail.com,57,20-12-2020,Home_Garden,Free,9.0,0.19,,N.Y.,3.0,False
TXN-84350,Charlie!,bob@.com,48,2022-02-13,CLOTHING,346.48,10.0,0.1,,california,2.0,1
TXN-21428,bob,jane@yahoo.com,24,06/01/2020,Home & Garden,238.05,5.0,0.01,,New York,5.0,1
TXN-81714,bob,bob@.com,25,Unknown,Clothing,Free,5.0,0.24,,,4.0,N
TXN-69731,dave  ,john@gmail.com,25,Unknown,Clothing,$383.21,10.0,0.05,3832.1,teXas,4.0,No
TXN-46325,JANE SMITH,alice_at_hotmail.com,64,16-08-2020,Home_Garden,337.97,4.0,0.21,,NY,3.0,Yes
TXN-37673,Alice_Jones,bob@.com,58,2021-05-05,,387.01,8.0,0.29,,,3.0,Yes
TXN-54265,,charlie@gmail,53,04-04-2022,CLOTHING,276.5,6.0,0.11,,CA,4.0,0
TXN-36102,dave  ,john@gmail.com,47,Pending,elctronics ,314.38,10.0,0.23,,California,5.0,False
TXN-36008,Alice_Jones,bob@.com,36,2022-09-04,Electronics,$247.67,3.0,0.27,743.01,TX,1.0,0
TXN-58834,,,57,,Home_Garden,179.06,9.0,0.24,,teXas,4.0,N
TXN-96064,Alice_Jones,bob@.com,78,2022-03-28,Clothing,130.66,7.0,,,,1.0,Yes
TXN-11428, john doe ,charlie@gmail,30,,,294.12,2.0,0.07,,CA,2.0,No
TXN-80167, john doe ,,72,2020-09-18,Home_Garden,353.29,7.0,0.06,,NY,1.0,True
TXN-84214,Charlie!,,50,Unknown,Clothing,261.77,3.0,0.01,,,3.0,Yes
TXN-12012,JANE SMITH,jane@yahoo.com,23,,,97.67,6.0,0.01,,NY,3.0,0
TXN-89273,bob,bob@.com,41,29-12-2021,,462.69,4.0,0.05,,New York,4.0,Yes
TXN-89273,bob,john@gmail.com,26,2021-09-26,Clothing,10.06,7.0,0.28,,Texas,3.0,
TXN-78705,,bob@.com,58,26-07-2022,Home & Garden,,6.0,0.24,,teXas,1.0,0
TXN-24594,,,65,07/10/2021,Home & Garden,,2.0,0.29,,,5.0,N
TXN-30857,Alice_Jones,charlie@gmail,61,2022-08-21,Electronics,239.34,6.0,0.25,,,4.0,1
TXN-53269,JANE SMITH,alice_at_hotmail.com,43,27-01-2020,,453.38,8.0,0.01,,california,1.0,N
TXN-31893,dave  ,,24,,elctronics ,44.26,2.0,0.04,,N.Y.,5.0,N
,bob,bob@.com,42,2021-06-19,Home & Garden,19.8,7.0,0.01,,NY,2.0,N
TXN-37426,JANE SMITH,,59,04/01/2022,Home_Garden,,8.0,0.24,,N.Y.,2.0,False
TXN-26466,dave  ,alice_at_hotmail.com,78,2021-01-18,CLOTHING,106.98,9.0,0.25,,N.Y.,3.0,Yes
TXN-11345, john doe ,,43,04-06-2021,Clothing,316.64,10.0,0.11,,,1.0,False
TXN-55453,,alice_at_hotmail.com,77,05/28/2022,CLOTHING,207.47,2.0,0.2,,New York,5.0,0
,,john@gmail.com,N/A,05-10-2020,CLOTHING,162.38,7.0,0.27,,CA,3.0,N
TXN-66004,Charlie!,alice_at_hotmail.com,51,06/27/2022,Home & Garden,255.41,10.0,0.16,,TX,3.0,True
TXN-55174,dave  ,alice_at_hotmail.com,49,2021-05-19,elctronics ,317.68,5.0,0.29,,california,1.0,No
TXN-42863,Charlie!,bob@.com,66,2021-10-02,Home_Garden,391.08,4.0,0.24,,NY,2.0,1
TXN-18205,dave  ,charlie@gmail,49,11-02-2020,Home_Garden,34.81,7.0,0.23,,california,0.0,0
TXN-63313,JANE SMITH,charlie@gmail,twenty,03/29/2020,Clothing,261.69,6.0,0.27,,,2.0,False
TXN-58391,bob,jane@yahoo.com,56,Unknown,Home_Garden,111.6,,0.29,,CA,3.0,No
TXN-34417, john doe ,charlie@gmail,79,Pending,,481.28,1.0,0.02,,New York,2.0,N
TXN-83589,JANE SMITH,,70,11-11-2020,CLOTHING,451.71,3.0,0.12,,Texas,2.0,1
TXN-60511,JANE SMITH,alice_at_hotmail.com,76,16-06-2021,Home_Garden,318.2,8.0,0.14,,CA,5.0,False
TXN-33034,Alice_Jones,alice_at_hotmail.com,31,Pending,Home_Garden,338.25,7.0,0.25,,california,5.0,False
TXN-81285,Charlie!,jane@yahoo.com,39,10/27/2020,,349.47,8.0,0.18,,N.Y.,1.0,True
TXN-82597,Alice_Jones,,250,2020-11-03,Home_Garden,111.29 USD,10.0,0.22,1112.9,NY,1.0,No
TXN-70042,Alice_Jones,jane@yahoo.com,26,29-07-2021,CLOTHING,333.95,2.0,0.16,,NY,1.0,
TXN-39906,Alice_Jones,john@gmail.com,43,08/02/2021,,250.52,2.0,0.16,,New York,4.0,True
TXN-53867,JANE SMITH,john@gmail.com,62,Unknown,Electronics,17.03,4.0,0.27,,N.Y.,5.0,False
TXN-99691,Alice_Jones,bob@.com,47,06/14/2022,Clothing,$275.3,1.0,0.24,275.3,CA,4.0,False
TXN-32684,bob,charlie@gmail,36,2021-10-22,Electronics,440.91,9.0,0.25,,New York,1.0,False
TXN-42194,bob,alice_at_hotmail.com,53,Pending,elctronics ,122.47,4.0,0.03,,,2.0,Yes
TXN-63096,Alice_Jones,jane@yahoo.com,27,10/10/2021,Electronics,294.95,6.0,0.02,,TX,4.0,Y
TXN-54221,,alice_at_hotmail.com,21,2021-05-08,Home_Garden,85.45,2.0,0.03,,california,5.0,True
TXN-90615, john doe ,alice_at_hotmail.com,250,09/01/2020,Clothing,94.29,10.0,0.23,,Texas,1.0,N
TXN-25667,dave  ,,36,09/10/2022,Electronics,472.07,6.0,1.5,,,1.0,0
TXN-30631,Charlie!,bob@.com,70,18-04-2020,Home & Garden,171.62,3.0,0.28,,Texas,2.0,1
TXN-16442,Alice_Jones,jane@yahoo.com,26,Unknown,,19.02,6.0,0.09,,california,0.0,False
TXN-89595, john doe ,bob@.com,69,2020-12-20,,33.26,7.0,0.02,,Texas,3.0,False
TXN-29953,Charlie!,bob@.com,47,22-05-2022,CLOTHING,305.79,4.0,0.01,,TX,4.0,True
TXN-11901, john doe ,,46,12/04/2020,Home_Garden,260.31,8.0,0.22,,N.Y.,2.0,True
TXN-64760,Charlie!,john@gmail.com,35,01/06/2021,Electronics,371.43,8.0,0.26,,Texas,2.0,True
TXN-43113,JANE SMITH,,28,Unknown,Home_Garden,447.49,8.0,0.22,,NY,1.0,False
TXN-64212,,alice_at_hotmail.com,-5,Pending,Home_Garden,40.42,1.5,0.22,,california,1.0,1
TXN-65713,JANE SMITH,charlie@gmail,77,10/17/2021,CLOTHING,303.05,10.0,0.27,,california,1.0,True
TXN-62867,JANE SMITH,bob@.com,59,2020-11-27,Clothing,480.54,8.0,0.01,,,3.0,Y
TXN-66002,Charlie!,jane@yahoo.com,N/A,12/10/2021,Electronics,94.11,8.0,0.01,,N.Y.,5.0,Y
TXN-33050,Alice_Jones,jane@yahoo.com,61,2020-05-12,Home_Garden,21.21 USD,7.0,0.18,148.47,teXas,4.0,N
TXN-40831,Charlie!,jane@yahoo.com,55,10/23/2020,,38.84,4.0,0.15,,teXas,1.0,Y
,JANE SMITH,charlie@gmail,37,Pending,elctronics ,64.6,8.0,0.28,,California,1.0,
TXN-57937,bob,jane@yahoo.com,78,Unknown,Home & Garden,365.7,7.0,0.19,,New York,1.0,Y
TXN-24038,Alice_Jones,alice_at_hotmail.com,30,Pending,Home_Garden,13.14,3.0,0.25,,TX,3.0,False
TXN-52620,Charlie!,,54,14-09-2021,CLOTHING,180.5,9.0,0.13,,,4.0,Y
TXN-47865,Charlie!,charlie@gmail,62,2022-04-13,Clothing,264.48,7.0,0.07,,New York,2.0,True
TXN-96176,dave  ,jane@yahoo.com,63,2020-04-09,Home_Garden,241.95,9.0,0.2,,New York,1.0,1
TXN-34962,Charlie!,alice_at_hotmail.com,41,01/17/2020,Home & Garden,34.64,1.0,0.08,,TX,1.0,1
TXN-89333,Alice_Jones,alice_at_hotmail.com,45,20-11-2021,Home_Garden,272.82,-2.0,0.08,,N.Y.,1.0,
TXN-73104,JANE SMITH,charlie@gmail,64,Pending,Home & Garden,99.29,1.0,0.17,,TX,3.0,
TXN-34402,JANE SMITH,,57,Unknown,CLOTHING,200.08,2.0,1.5,,TX,2.0,Yes
TXN-84551,Alice_Jones,jane@yahoo.com,21,05/28/2022,elctronics ,278.35,7.0,0.2,,CA,4.0,True
TXN-47270,Alice_Jones,jane@yahoo.com,58,08-01-2021,CLOTHING,247.27,3.0,0.03,,New York,1.0,1
TXN-72389,,john@gmail.com,55,Pending,Electronics,159.28,1.0,0.0,,CA,1.0,Yes
TXN-33139,JANE SMITH,,37,02/14/2022,Clothing,,3.0,0.17,,TX,5.0,Y
TXN-72283,bob,,46,,elctronics ,483.16,1.0,0.28,,,4.0,No
TXN-74659,dave  ,alice_at_hotmail.com,33,02/26/2021,Electronics,173.19,10.0,0.11,,CA,3.0,Yes
TXN-74773,dave  ,john@gmail.com,57,23-03-2021,Clothing,137.55,1.0,0.24,,CA,2.0,True
TXN-75259,Charlie!,bob@.com,37,17-01-2021,Home & Garden,333.97,3.0,0.19,,California,2.0,True
TXN-71422,bob,alice_at_hotmail.com,72,Unknown,Home & Garden,99.76,8.0,0.21,,Texas,4.0,
TXN-39824,Alice_Jones,bob@.com,43,06/29/2022,Home_Garden,416.98,9.0,0.04,,Texas,1.0,True
TXN-53185,Alice_Jones,,twenty,2022-09-25,CLOTHING,287.78,2.0,0.21,,Texas,5.0,False
TXN-90738,bob,jane@yahoo.com,36,Pending,CLOTHING,459.99,1.0,0.24,,teXas,2.0,1
TXN-79183,dave  ,jane@yahoo.com,43,05/27/2021,Home & Garden,474.01,8.0,0.03,,california,5.0,False
TXN-54788, john doe ,bob@.com,24,02-02-2020,Home_Garden,392.69,1.0,0.18,,california,3.0,Yes
TXN-86304,,jane@yahoo.com,40,Unknown,,366.56,4.0,0.02,,CA,5.0,Y
, john doe ,jane@yahoo.com,23,Unknown,,Free,10.0,,,N.Y.,5.0,False
TXN-49580,bob,charlie@gmail,57,2020-11-20,Home_Garden,418.99,2.0,0.27,,N.Y.,1.0,Yes
TXN-21024,Charlie!,alice_at_hotmail.com,68,2022-07-18,CLOTHING,376.24,9.0,0.01,,New York,3.0,0
TXN-38873,JANE SMITH,alice_at_hotmail.com,49,2022-02-17,,201.61,8.0,0.06,,,1.0,False
TXN-70030,Alice_Jones,alice_at_hotmail.com,72,2021-06-16,CLOTHING,451.78,1.5,0.05,,NY,2.0,True
TXN-94821, john doe ,,30,08/06/2020,elctronics ,499.27,5.0,0.25,,CA,2.0,Yes
TXN-83352,Charlie!,alice_at_hotmail.com,61,12/16/2021,Home & Garden,490.12,-2.0,0.27,,California,5.0,1
TXN-94804,,charlie@gmail,22,05/08/2022,,302.89,3.0,0.28,,NY,1.0,True
TXN-42101,dave  ,john@gmail.com,80,2020-07-21,Electronics,243.24,3.0,0.07,,California,3.0,True
TXN-29982,,alice_at_hotmail.com,32,2021-11-10,CLOTHING,$364.05,10.0,0.27,36405.0,TX,3.0,False
TXN-11582,bob,john@gmail.com,68,2020-04-24,Clothing,33.67,2.0,0.09,,N.Y.,10.0,True
TXN-17324,Alice_Jones,john@gmail.com,21,04/27/2022,Electronics,274.65,9.0,0.18,,Texas,2.0,0
TXN-99149,dave  ,bob@.com,37,Pending,Home & Garden,461.54,9.0,0.1,,teXas,2.0,
TXN-47277,dave  ,alice_at_hotmail.com,73,01/03/2020,Electronics,$72.89,8.0,0.19,583.12,N.Y.,1.0,0
TXN-70069,JANE SMITH,alice_at_hotmail.com,20,14-02-2021,Home & Garden,202.98,3.0,0.23,,California,1.0,False
TXN-25465,bob,,57,,Clothing,117.79,1.0,0.18,,TX,5.0,0
TXN-24697,dave  ,,-5,02/20/2022,,379.79,1.0,0.08,,teXas,5.0,No
TXN-29263,dave  ,alice_at_hotmail.com,39,08/13/2020,Home & Garden,431.75 USD,4.0,0.04,1727.0,teXas,4.0,False
TXN-63831,bob,john@gmail.com,63,07/24/2021,,328.12,6.0,0.17,,NY,1.0,1
TXN-64139,bob,,69,2020-04-29,Clothing,461.71,7.0,0.07,,NY,5.0,0
TXN-86385,Charlie!,jane@yahoo.com,54,2021-11-07,elctronics ,410.06,8.0,0.22,,NY,3.0,True
TXN-78063,bob,bob@.com,52,2020-07-08,Home & Garden,260.92,7.0,0.06,,NY,2.0,1
TXN-23332,dave  ,alice_at_hotmail.com,63,2022-09-10,elctronics ,480.31,2.0,0.1,,California,3.0,Yes
TXN-32274,JANE SMITH,,51,2022-03-28,CLOTHING,11.65 USD,1.0,0.13,1165.0,teXas,4.0,1
TXN-20437,Charlie!,bob@.com,-5,2021-08-10,Clothing,237.84,1.5,0.13,,California,4.0,True
TXN-14184,Alice_Jones,charlie@gmail,53,,CLOTHING,401.01,5.0,0.1,,teXas,5.0,Yes
TXN-35700,,charlie@gmail,37,12-01-2022,elctronics ,367.18,1.5,0.27,,CA,5.0,1
TXN-71154,dave  ,jane@yahoo.com,33,2022-09-20,Clothing,,8.0,0.28,,New York,5.0,N
TXN-55313,JANE SMITH,john@gmail.com,59,05/19/2020,Home_Garden,201.43,8.0,0.19,,New York,5.0,N
TXN-81818,Alice_Jones,,64,25-09-2022,Electronics,218.31,2.0,0.24,,N.Y.,4.0,False
TXN-85018,JANE SMITH,charlie@gmail,61,2020-02-17,Home & Garden,197.72,3.0,0.18,,,1.0,1
TXN-67786,,jane@yahoo.com,74,,,227.07,4.0,0.08,,New York,4.0,True
TXN-34721, john doe ,bob@.com,80,23-07-2022,CLOTHING,201.24,7.0,0.28,,California,2.0,True
